"Combination","Character","SuggestedWords","DictionaryWordCount","ReviewStatus","SourceUrl"
"ㄉㄧㄝˊ","碟","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%9D%CB%8A&word=%E7%A2%9F"
"ㄉㄧㄝˊ","蝶","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%9D%CB%8A&word=%E8%9D%B6"
"ㄉㄧㄝˊ","諜","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%9D%CB%8A&word=%E8%AB%9C"
"ㄉㄧㄝˊ","褶","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%9D%CB%8A&word=%E8%A4%B6"
"ㄉㄧㄝˊ","鰈","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%9D%CB%8A&word=%E9%B0%88"
"ㄉㄧㄝˊ","疊","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%9D%CB%8A&word=%E7%96%8A"
"ㄉㄧㄠ","刁","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%88%81"
"ㄉㄧㄠ","叼","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%8F%BC"
"ㄉㄧㄠ","凋","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%87%8B"
"ㄉㄧㄠ","彫","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E5%BD%AB"
"ㄉㄧㄠ","琱","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E7%90%B1"
"ㄉㄧㄠ","貂","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E8%B2%82"
"ㄉㄧㄠ","碉","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E7%A2%89"
"ㄉㄧㄠ","雕","","15","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E9%9B%95"
"ㄉㄧㄠ","鯛","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E9%AF%9B"
"ㄉㄧㄠ","鵰","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0&word=%E9%B5%B0"
"ㄉㄧㄠˇ","屌","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%87&word=%E5%B1%8C"
"ㄉㄧㄠˋ","弔","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E5%BC%94"
"ㄉㄧㄠˋ","吊","","16","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E5%90%8A"
"ㄉㄧㄠˋ","掉","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E6%8E%89"
"ㄉㄧㄠˋ","釣","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E9%87%A3"
"ㄉㄧㄠˋ","蓧","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E8%93%A7"
"ㄉㄧㄠˋ","調","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A0%CB%8B&word=%E8%AA%BF"
"ㄉㄧㄡ","丟","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A1&word=%E4%B8%9F"
"ㄉㄧㄢ","掂","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2&word=%E6%8E%82"
"ㄉㄧㄢ","滇","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2&word=%E6%BB%87"
"ㄉㄧㄢ","顛","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2&word=%E9%A1%9B"
"ㄉㄧㄢ","巔","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2&word=%E5%B7%94"
"ㄉㄧㄢ","癲","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2&word=%E7%99%B2"
"ㄉㄧㄢˇ","典","","16","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%87&word=%E5%85%B8"
"ㄉㄧㄢˇ","碘","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%87&word=%E7%A2%98"
"ㄉㄧㄢˇ","點","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%87&word=%E9%BB%9E"
"ㄉㄧㄢˋ","佃","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E4%BD%83"
"ㄉㄧㄢˋ","甸","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E7%94%B8"
"ㄉㄧㄢˋ","店","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E5%BA%97"
"ㄉㄧㄢˋ","玷","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E7%8E%B7"
"ㄉㄧㄢˋ","惦","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E6%83%A6"
"ㄉㄧㄢˋ","奠","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E5%A5%A0"
"ㄉㄧㄢˋ","殿","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E6%AE%BF"
"ㄉㄧㄢˋ","鈿","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E9%88%BF"
"ㄉㄧㄢˋ","電","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E9%9B%BB"
"ㄉㄧㄢˋ","墊","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E5%A2%8A"
"ㄉㄧㄢˋ","踮","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E8%B8%AE"
"ㄉㄧㄢˋ","澱","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E6%BE%B1"
"ㄉㄧㄢˋ","靛","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E9%9D%9B"
"ㄉㄧㄢˋ","簟","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A2%CB%8B&word=%E7%B0%9F"
"ㄉㄧㄥ","丁","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E4%B8%81"
"ㄉㄧㄥ","仃","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E4%BB%83"
"ㄉㄧㄥ","叮","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E5%8F%AE"
"ㄉㄧㄥ","町","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E7%94%BA"
"ㄉㄧㄥ","疔","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E7%96%94"
"ㄉㄧㄥ","盯","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E7%9B%AF"
"ㄉㄧㄥ","酊","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E9%85%8A"
"ㄉㄧㄥ","釘","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5&word=%E9%87%98"
"ㄉㄧㄥˇ","耵","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%87&word=%E8%80%B5"
"ㄉㄧㄥˇ","酊","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%87&word=%E9%85%8A"
"ㄉㄧㄥˇ","頂","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%87&word=%E9%A0%82"
"ㄉㄧㄥˇ","鼎","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%87&word=%E9%BC%8E"
"ㄉㄧㄥˋ","定","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%8B&word=%E5%AE%9A"
"ㄉㄧㄥˋ","訂","","17","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%8B&word=%E8%A8%82"
"ㄉㄧㄥˋ","釘","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%8B&word=%E9%87%98"
"ㄉㄧㄥˋ","碇","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%8B&word=%E7%A2%87"
"ㄉㄧㄥˋ","錠","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A7%E3%84%A5%CB%8B&word=%E9%8C%A0"
"ㄉㄨ","都","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8&word=%E9%83%BD"
"ㄉㄨ","督","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8&word=%E7%9D%A3"
"ㄉㄨ","嘟","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8&word=%E5%98%9F"
"ㄉㄨˇ","肚","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%87&word=%E8%82%9A"
"ㄉㄨˇ","堵","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%87&word=%E5%A0%B5"
"ㄉㄨˇ","睹","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%87&word=%E7%9D%B9"
"ㄉㄨˇ","賭","","15","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%87&word=%E8%B3%AD"
"ㄉㄨˇ","篤","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%87&word=%E7%AF%A4"
"ㄉㄨˊ","毒","","18","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E6%AF%92"
"ㄉㄨˊ","頓","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E9%A0%93"
"ㄉㄨˊ","獨","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E7%8D%A8"
"ㄉㄨˊ","瀆","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E7%80%86"
"ㄉㄨˊ","櫝","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E6%AB%9D"
"ㄉㄨˊ","牘","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E7%89%98"
"ㄉㄨˊ","犢","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E7%8A%A2"
"ㄉㄨˊ","讀","","15","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E8%AE%80"
"ㄉㄨˊ","黷","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8A&word=%E9%BB%B7"
"ㄉㄨˋ","妒","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E5%A6%92"
"ㄉㄨˋ","杜","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E6%9D%9C"
"ㄉㄨˋ","肚","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E8%82%9A"
"ㄉㄨˋ","度","","12","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E5%BA%A6"
"ㄉㄨˋ","渡","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E6%B8%A1"
"ㄉㄨˋ","鍍","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E9%8D%8D"
"ㄉㄨˋ","蠹","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%CB%8B&word=%E8%A0%B9"
"ㄉㄨㄛ","多","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B&word=%E5%A4%9A"
"ㄉㄨㄛ","哆","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B&word=%E5%93%86"
"ㄉㄨㄛˇ","朵","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%87&word=%E6%9C%B5"
"ㄉㄨㄛˇ","垛","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%87&word=%E5%9E%9B"
"ㄉㄨㄛˇ","躲","","9","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%87&word=%E8%BA%B2"
"ㄉㄨㄛˊ","掇","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8A&word=%E6%8E%87"
"ㄉㄨㄛˊ","奪","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8A&word=%E5%A5%AA"
"ㄉㄨㄛˊ","鐸","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8A&word=%E9%90%B8"
"ㄉㄨㄛˋ","剁","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%89%81"
"ㄉㄨㄛˋ","咄","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%92%84"
"ㄉㄨㄛˋ","垛","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%9E%9B"
"ㄉㄨㄛˋ","度","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%BA%A6"
"ㄉㄨㄛˋ","舵","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E8%88%B5"
"ㄉㄨㄛˋ","惰","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E6%83%B0"
"ㄉㄨㄛˋ","跺","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B7%BA"
"ㄉㄨㄛˋ","馱","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E9%A6%B1"
"ㄉㄨㄛˋ","墮","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E5%A2%AE"
"ㄉㄨㄛˋ","踱","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9B%CB%8B&word=%E8%B8%B1"
"ㄉㄨㄟ","堆","","8","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F&word=%E5%A0%86"
"ㄉㄨㄟˋ","兌","","6","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E5%85%8C"
"ㄉㄨㄟˋ","敦","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E6%95%A6"
"ㄉㄨㄟˋ","隊","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E9%9A%8A"
"ㄉㄨㄟˋ","碓","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E7%A2%93"
"ㄉㄨㄟˋ","對","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E5%B0%8D"
"ㄉㄨㄟˋ","懟","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%9F%CB%8B&word=%E6%87%9F"
"ㄉㄨㄢ","端","","13","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2&word=%E7%AB%AF"
"ㄉㄨㄢˇ","短","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2%CB%87&word=%E7%9F%AD"
"ㄉㄨㄢˋ","段","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2%CB%8B&word=%E6%AE%B5"
"ㄉㄨㄢˋ","緞","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2%CB%8B&word=%E7%B7%9E"
"ㄉㄨㄢˋ","鍛","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2%CB%8B&word=%E9%8D%9B"
"ㄉㄨㄢˋ","斷","","20","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A2%CB%8B&word=%E6%96%B7"
"ㄉㄨㄣ","敦","","11","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3&word=%E6%95%A6"
"ㄉㄨㄣ","墩","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3&word=%E5%A2%A9"
"ㄉㄨㄣ","燉","","5","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3&word=%E7%87%89"
"ㄉㄨㄣ","蹲","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3&word=%E8%B9%B2"
"ㄉㄨㄣˇ","盹","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%87&word=%E7%9B%B9"
"ㄉㄨㄣˇ","躉","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%87&word=%E8%BA%89"
"ㄉㄨㄣˋ","囤","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E5%9B%A4"
"ㄉㄨㄣˋ","沌","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E6%B2%8C"
"ㄉㄨㄣˋ","盾","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E7%9B%BE"
"ㄉㄨㄣˋ","鈍","","3","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E9%88%8D"
"ㄉㄨㄣˋ","飩","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E9%A3%A9"
"ㄉㄨㄣˋ","遁","","7","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E9%81%81"
"ㄉㄨㄣˋ","頓","","10","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E9%A0%93"
"ㄉㄨㄣˋ","遯","","1","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E9%81%AF"
"ㄉㄨㄣˋ","噸","","2","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E5%99%B8"
"ㄉㄨㄣˋ","燉","","4","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A3%CB%8B&word=%E7%87%89"
"ㄉㄨㄥ","冬","","19","待補充","https://dict.concised.moe.edu.tw/searchP.jsp?SN=%E3%84%89&SN2=%E3%84%89%E3%84%A8%E3%84%A5&word=%E5%86%AC"
